ts,bin_id,fill_pct,batt_v,temp_c,emptied,lat,lon
2025-11-17T20:26:36.812698,B018,11.8,3.68,33.1,True,6.8425,79.861
2025-11-18T00:26:36.812698,B018,13.1,3.81,26.8,False,6.8425,79.861
2025-11-18T04:26:36.812698,B018,13.8,3.81,29.4,False,6.8425,79.861
2025-11-18T08:26:36.812698,B018,23.0,3.78,29.6,False,6.8425,79.861
2025-11-18T12:26:36.812698,B018,27.1,3.73,35.9,False,6.8425,79.861
2025-11-18T16:26:36.812698,B018,32.3,3.71,32.2,False,6.8425,79.861
2025-11-18T20:26:36.812698,B018,38.9,3.65,33.5,False,6.8425,79.861
2025-11-19T00:26:36.812698,B018,40.4,3.75,26.8,False,6.8425,79.861
2025-11-19T04:26:36.812698,B018,42.1,3.74,27.3,False,6.8425,79.861
2025-11-19T08:26:36.812698,B018,47.8,3.64,32.8,False,6.8425,79.861
2025-11-19T12:26:36.812698,B018,56.8,3.72,31.7,False,6.8425,79.861
2025-11-19T16:26:36.812698,B018,61.3,3.71,34.5,False,6.8425,79.861
2025-11-19T20:26:36.812698,B018,68.4,3.63,35.3,False,6.8425,79.861
2025-11-20T00:26:36.812698,B018,69.3,3.64,29.3,False,6.8425,79.861
2025-11-20T04:26:36.812698,B018,72.3,3.74,31.1,False,6.8425,79.861
2025-11-20T08:26:36.812698,B018,75.3,3.75,33.5,False,6.8425,79.861
2025-11-20T12:26:36.812698,B018,86.6,3.76,31.5,False,6.8425,79.861
2025-11-20T16:26:36.812698,B018,15.0,3.66,33.7,True,6.8425,79.861
2025-11-20T20:26:36.812698,B018,22.6,3.71,28.8,False,6.8425,79.861
2025-11-21T00:26:36.812698,B018,24.2,3.61,29.0,False,6.8425,79.861
2025-11-21T04:26:36.812698,B018,24.4,3.74,28.3,False,6.8425,79.861
2025-11-21T08:26:36.812698,B018,33.1,3.69,33.3,False,6.8425,79.861
2025-11-21T12:26:36.812698,B018,38.7,3.6,34.0,False,6.8425,79.861
2025-11-21T16:26:36.812698,B018,44.2,3.67,32.8,False,6.8425,79.861
2025-11-21T20:26:36.812698,B018,51.3,3.74,30.5,False,6.8425,79.861
2025-11-22T00:26:36.812698,B018,53.8,3.58,27.4,False,6.8425,79.861
2025-11-22T04:26:36.812698,B018,55.7,3.73,30.4,False,6.8425,79.861
2025-11-22T08:26:36.812698,B018,60.0,3.62,33.7,False,6.8425,79.861
2025-11-22T12:26:36.812698,B018,67.2,3.7,32.2,False,6.8425,79.861
2025-11-22T16:26:36.812698,B018,70.9,3.67,33.0,False,6.8425,79.861
2025-11-22T20:26:36.812698,B018,77.6,3.57,30.8,False,6.8425,79.861
2025-11-23T00:26:36.812698,B018,79.9,3.65,26.9,False,6.8425,79.861
2025-11-23T04:26:36.812698,B018,78.5,3.7,28.3,False,6.8425,79.861
2025-11-23T08:26:36.812698,B018,87.2,3.68,30.9,False,6.8425,79.861
2025-11-23T12:26:36.812698,B018,90.6,3.58,32.5,False,6.8425,79.861
2025-11-23T16:26:36.812698,B018,9.9,3.61,35.2,True,6.8425,79.861
2025-11-23T20:26:36.812698,B018,15.8,3.7,32.0,False,6.8425,79.861
2025-11-24T00:26:36.812698,B018,16.6,3.68,25.7,False,6.8425,79.861
2025-11-24T04:26:36.812698,B018,17.5,3.59,32.6,False,6.8425,79.861
2025-11-24T08:26:36.812698,B018,20.6,3.69,28.8,False,6.8425,79.861
2025-11-24T12:26:36.812698,B018,24.9,3.59,33.0,False,6.8425,79.861
2025-11-24T16:26:36.812698,B018,32.0,3.62,34.3,False,6.8425,79.861
2025-11-24T20:26:36.812698,B018,37.7,3.66,29.9,False,6.8425,79.861
2025-11-25T00:26:36.812698,B018,39.8,3.65,30.0,False,6.8425,79.861
2025-11-25T04:26:36.812698,B018,42.8,3.54,32.9,False,6.8425,79.861
2025-11-25T08:26:36.812698,B018,48.2,3.66,30.9,False,6.8425,79.861
2025-11-25T12:26:36.812698,B018,51.0,3.6,31.9,False,6.8425,79.861
2025-11-25T16:26:36.812698,B018,57.6,3.62,33.7,False,6.8425,79.861
2025-11-25T20:26:36.812698,B018,63.0,3.55,31.1,False,6.8425,79.861
2025-11-26T00:26:36.812698,B018,66.6,3.59,28.4,False,6.8425,79.861
2025-11-26T04:26:36.812698,B018,69.2,3.51,29.7,False,6.8425,79.861
2025-11-26T08:26:36.812698,B018,74.4,3.59,32.6,False,6.8425,79.861
2025-11-26T12:26:36.812698,B018,79.9,3.56,33.3,False,6.8425,79.861
2025-11-26T16:26:36.812698,B018,84.0,3.65,30.2,False,6.8425,79.861
2025-11-26T20:26:36.812698,B018,91.1,3.63,28.2,False,6.8425,79.861
2025-11-27T00:26:36.812698,B018,22.3,3.64,31.7,True,6.8425,79.861
2025-11-27T04:26:36.812698,B018,21.7,3.61,28.7,False,6.8425,79.861
2025-11-27T08:26:36.812698,B018,26.0,3.58,30.2,False,6.8425,79.861
2025-11-27T12:26:36.812698,B018,37.1,3.54,31.6,False,6.8425,79.861
2025-11-27T16:26:36.812698,B018,45.3,3.62,31.8,False,6.8425,79.861
2025-11-27T20:26:36.812698,B018,52.8,3.49,33.3,False,6.8425,79.861
2025-11-28T00:26:36.812698,B018,56.4,3.59,27.2,False,6.8425,79.861
2025-11-28T04:26:36.812698,B018,55.6,3.57,29.3,False,6.8425,79.861
2025-11-28T08:26:36.812698,B018,62.4,3.46,31.0,False,6.8425,79.861
2025-11-28T12:26:36.812698,B018,68.4,3.5,32.3,False,6.8425,79.861
2025-11-28T16:26:36.812698,B018,72.8,3.6,34.0,False,6.8425,79.861
2025-11-28T20:26:36.812698,B018,90.9,3.58,31.5,False,6.8425,79.861
2025-11-29T00:26:36.812698,B018,12.8,3.6,29.5,True,6.8425,79.861
2025-11-29T04:26:36.812698,B018,13.5,3.55,30.7,False,6.8425,79.861
2025-11-29T08:26:36.812698,B018,18.9,3.44,32.6,False,6.8425,79.861
2025-11-29T12:26:36.812698,B018,24.3,3.49,32.5,False,6.8425,79.861
2025-11-29T16:26:36.812698,B018,29.6,3.58,34.9,False,6.8425,79.861
2025-11-29T20:26:36.812698,B018,30.7,3.45,31.5,False,6.8425,79.861
2025-11-30T00:26:36.812698,B018,32.8,3.58,29.8,False,6.8425,79.861
2025-11-30T04:26:36.812698,B018,34.9,3.43,29.6,False,6.8425,79.861
2025-11-30T08:26:36.812698,B018,40.5,3.56,32.6,False,6.8425,79.861
2025-11-30T12:26:36.812698,B018,49.8,3.51,36.7,False,6.8425,79.861
2025-11-30T16:26:36.812698,B018,56.9,3.41,33.8,False,6.8425,79.861
2025-11-30T20:26:36.812698,B018,62.0,3.51,30.0,False,6.8425,79.861
2025-12-01T00:26:36.812698,B018,63.0,3.46,26.5,False,6.8425,79.861
2025-12-01T04:26:36.812698,B018,66.1,3.41,31.4,False,6.8425,79.861
2025-12-01T08:26:36.812698,B018,71.9,3.42,32.8,False,6.8425,79.861
2025-12-01T12:26:36.812698,B018,78.6,3.45,31.4,False,6.8425,79.861
2025-12-01T16:26:36.812698,B018,19.2,3.39,32.9,True,6.8425,79.861
2025-12-01T20:26:36.812698,B018,24.1,3.47,32.7,False,6.8425,79.861
2025-12-02T00:26:36.812698,B018,25.2,3.47,28.0,False,6.8425,79.861
2025-12-02T04:26:36.812698,B018,25.7,3.53,31.5,False,6.8425,79.861
2025-12-02T08:26:36.812698,B018,30.4,3.41,35.5,False,6.8425,79.861
2025-12-02T12:26:36.812698,B018,36.9,3.43,33.2,False,6.8425,79.861
2025-12-02T16:26:36.812698,B018,43.1,3.51,34.0,False,6.8425,79.861
2025-12-02T20:26:36.812698,B018,54.0,3.4,34.9,False,6.8425,79.861
2025-12-03T00:26:36.812698,B018,54.4,3.52,30.4,False,6.8425,79.861
2025-12-03T04:26:36.812698,B018,54.7,3.37,30.8,False,6.8425,79.861
2025-12-03T08:26:36.812698,B018,57.5,3.5,30.6,False,6.8425,79.861
2025-12-03T12:26:36.812698,B018,66.4,3.41,34.7,False,6.8425,79.861
2025-12-03T16:26:36.812698,B018,72.1,3.39,34.2,False,6.8425,79.861
2025-12-03T20:26:36.812698,B018,80.8,3.43,30.9,False,6.8425,79.861
2025-12-04T00:26:36.812698,B018,82.6,3.41,30.1,False,6.8425,79.861
2025-12-04T04:26:36.812698,B018,82.4,3.45,29.6,False,6.8425,79.861
2025-12-04T08:26:36.812698,B018,24.9,3.35,31.0,True,6.8425,79.861
2025-12-04T12:26:36.812698,B018,29.0,3.39,33.6,False,6.8425,79.861
2025-12-04T16:26:36.812698,B018,35.7,3.45,31.1,False,6.8425,79.861
2025-12-04T20:26:36.812698,B018,41.7,3.4,31.4,False,6.8425,79.861
2025-12-05T00:26:36.812698,B018,43.1,3.36,27.9,False,6.8425,79.861
2025-12-05T04:26:36.812698,B018,43.3,3.46,29.7,False,6.8425,79.861
2025-12-05T08:26:36.812698,B018,49.1,3.35,34.2,False,6.8425,79.861
2025-12-05T12:26:36.812698,B018,56.5,3.41,33.6,False,6.8425,79.861
2025-12-05T16:26:36.812698,B018,62.7,3.42,33.7,False,6.8425,79.861
2025-12-05T20:26:36.812698,B018,68.1,3.46,31.9,False,6.8425,79.861
2025-12-06T00:26:36.812698,B018,69.5,3.31,25.6,False,6.8425,79.861
2025-12-06T04:26:36.812698,B018,72.9,3.41,28.3,False,6.8425,79.861
2025-12-06T08:26:36.812698,B018,75.3,3.3,32.2,False,6.8425,79.861
2025-12-06T12:26:36.812698,B018,80.0,3.29,35.4,False,6.8425,79.861
2025-12-06T16:26:36.812698,B018,15.0,3.41,36.2,True,6.8425,79.861
2025-12-06T20:26:36.812698,B018,22.3,3.32,32.3,False,6.8425,79.861
2025-12-07T00:26:36.812698,B018,21.1,3.39,28.7,False,6.8425,79.861
2025-12-07T04:26:36.812698,B018,22.5,3.3,28.9,False,6.8425,79.861
2025-12-07T08:26:36.812698,B018,27.1,3.43,31.2,False,6.8425,79.861
2025-12-07T12:26:36.812698,B018,33.2,3.31,34.0,False,6.8425,79.861
2025-12-07T16:26:36.812698,B018,40.5,3.28,35.3,False,6.8425,79.861
2025-12-07T20:26:36.812698,B018,42.0,3.3,33.4,False,6.8425,79.861
2025-12-08T00:26:36.812698,B018,41.4,3.28,28.1,False,6.8425,79.861
2025-12-08T04:26:36.812698,B018,45.1,3.28,30.8,False,6.8425,79.861
2025-12-08T08:26:36.812698,B018,51.9,3.31,32.2,False,6.8425,79.861
2025-12-08T12:26:36.812698,B018,59.0,3.27,32.4,False,6.8425,79.861
2025-12-08T16:26:36.812698,B018,64.8,3.39,36.5,False,6.8425,79.861
2025-12-08T20:26:36.812698,B018,73.6,3.31,31.4,False,6.8425,79.861
2025-12-09T00:26:36.812698,B018,75.6,3.31,30.4,False,6.8425,79.861
2025-12-09T04:26:36.812698,B018,77.2,3.28,32.8,False,6.8425,79.861
2025-12-09T08:26:36.812698,B018,82.0,3.25,29.4,False,6.8425,79.861
2025-12-09T12:26:36.812698,B018,90.4,3.3,33.1,False,6.8425,79.861
2025-12-09T16:26:36.812698,B018,19.6,3.31,34.5,True,6.8425,79.861
2025-12-09T20:26:36.812698,B018,28.7,3.27,30.8,False,6.8425,79.861
2025-12-10T00:26:36.812698,B018,31.0,3.32,29.1,False,6.8425,79.861
2025-12-10T04:26:36.812698,B018,31.8,3.31,30.5,False,6.8425,79.861
2025-12-10T08:26:36.812698,B018,35.3,3.35,33.5,False,6.8425,79.861
2025-12-10T12:26:36.812698,B018,44.6,3.34,34.5,False,6.8425,79.861
2025-12-10T16:26:36.812698,B018,53.1,3.28,32.8,False,6.8425,79.861
2025-12-10T20:26:36.812698,B018,57.4,3.29,34.0,False,6.8425,79.861
2025-12-11T00:26:36.812698,B018,60.0,3.27,30.5,False,6.8425,79.861
2025-12-11T04:26:36.812698,B018,61.1,3.28,30.6,False,6.8425,79.861
2025-12-11T08:26:36.812698,B018,61.4,3.23,30.7,False,6.8425,79.861
2025-12-11T12:26:36.812698,B018,67.6,3.21,32.2,False,6.8425,79.861
2025-12-11T16:26:36.812698,B018,73.8,3.3,31.6,False,6.8425,79.861
2025-12-11T20:26:36.812698,B018,80.7,3.24,33.5,False,6.8425,79.861
2025-12-12T00:26:36.812698,B018,84.4,3.26,29.8,False,6.8425,79.861
2025-12-12T04:26:36.812698,B018,86.9,3.22,32.4,False,6.8425,79.861
2025-12-12T08:26:36.812698,B018,17.3,3.22,34.8,True,6.8425,79.861
2025-12-12T12:26:36.812698,B018,25.7,3.2,32.7,False,6.8425,79.861
2025-12-12T16:26:36.812698,B018,33.8,3.27,35.8,False,6.8425,79.861
2025-12-12T20:26:36.812698,B018,42.5,3.24,30.8,False,6.8425,79.861
2025-12-13T00:26:36.812698,B018,42.3,3.27,29.5,False,6.8425,79.861
2025-11-13T04:26:36.813182,B019,12.8,3.41,28.2,False,6.8315,79.8645
2025-11-13T08:26:36.813182,B019,19.6,3.39,31.0,False,6.8315,79.8645
2025-11-13T12:26:36.813182,B019,30.8,3.41,34.3,False,6.8315,79.8645
2025-11-13T16:26:36.813182,B019,44.4,3.41,34.4,False,6.8315,79.8645
2025-11-13T20:26:36.813182,B019,55.3,3.4,32.5,False,6.8315,79.8645
2025-11-14T00:26:36.813182,B019,55.8,3.41,30.4,False,6.8315,79.8645
2025-11-14T04:26:36.813182,B019,56.9,3.4,27.1,False,6.8315,79.8645
2025-11-14T08:26:36.813182,B019,62.7,3.38,35.5,False,6.8315,79.8645
2025-11-14T12:26:36.813182,B019,76.7,3.41,35.8,False,6.8315,79.8645
2025-11-14T16:26:36.813182,B019,85.5,3.4,34.8,False,6.8315,79.8645
2025-11-14T20:26:36.813182,B019,92.9,3.44,32.1,False,6.8315,79.8645
2025-11-15T00:26:36.813182,B019,21.9,3.39,30.3,True,6.8315,79.8645
2025-11-15T04:26:36.813182,B019,22.5,3.36,30.2,False,6.8315,79.8645
2025-11-15T08:26:36.813182,B019,28.0,3.36,31.6,False,6.8315,79.8645
2025-11-15T12:26:36.813182,B019,33.7,3.41,33.0,False,6.8315,79.8645
2025-11-15T16:26:36.813182,B019,45.7,3.36,34.1,False,6.8315,79.8645
2025-11-15T20:26:36.813182,B019,55.1,3.44,32.1,False,6.8315,79.8645
2025-11-16T00:26:36.813182,B019,56.4,3.41,25.9,False,6.8315,79.8645
2025-11-16T04:26:36.813182,B019,55.1,3.43,31.4,False,6.8315,79.8645
2025-11-16T08:26:36.813182,B019,60.7,3.39,30.9,False,6.8315,79.8645
2025-11-16T12:26:36.813182,B019,74.4,3.42,30.9,False,6.8315,79.8645
2025-11-16T16:26:36.813182,B019,10.5,3.45,32.2,True,6.8315,79.8645
2025-11-16T20:26:36.813182,B019,18.5,3.38,32.3,False,6.8315,79.8645
2025-11-17T00:26:36.813182,B019,20.4,3.42,28.3,False,6.8315,79.8645
2025-11-17T04:26:36.813182,B019,22.4,3.37,31.3,False,6.8315,79.8645
2025-11-17T08:26:36.813182,B019,26.3,3.4,30.5,False,6.8315,79.8645
2025-11-17T12:26:36.813182,B019,39.2,3.43,31.9,False,6.8315,79.8645
2025-11-17T16:26:36.813182,B019,50.1,3.39,32.8,False,6.8315,79.8645
2025-11-17T20:26:36.813182,B019,55.1,3.35,34.8,False,6.8315,79.8645
2025-11-18T00:26:36.813182,B019,59.7,3.38,26.6,False,6.8315,79.8645
2025-11-18T04:26:36.813182,B019,61.2,3.44,30.2,False,6.8315,79.8645
2025-11-18T08:26:36.813182,B019,70.5,3.37,30.8,False,6.8315,79.8645
2025-11-18T12:26:36.813182,B019,81.6,3.42,32.3,False,6.8315,79.8645
2025-11-18T16:26:36.813182,B019,90.3,3.42,33.3,False,6.8315,79.8645
2025-11-18T20:26:36.813182,B019,17.0,3.45,30.1,True,6.8315,79.8645
2025-11-19T00:26:36.813182,B019,18.5,3.41,27.4,False,6.8315,79.8645
2025-11-19T04:26:36.813182,B019,19.5,3.39,29.1,False,6.8315,79.8645
2025-11-19T08:26:36.813182,B019,29.0,3.44,32.3,False,6.8315,79.8645
2025-11-19T12:26:36.813182,B019,37.2,3.36,32.6,False,6.8315,79.8645
2025-11-19T16:26:36.813182,B019,45.4,3.43,32.5,False,6.8315,79.8645
2025-11-19T20:26:36.813182,B019,54.0,3.4,32.2,False,6.8315,79.8645
2025-11-20T00:26:36.813182,B019,52.3,3.39,29.7,False,6.8315,79.8645
2025-11-20T04:26:36.813182,B019,57.8,3.43,31.1,False,6.8315,79.8645
2025-11-20T08:26:36.813182,B019,61.0,3.41,32.8,False,6.8315,79.8645
2025-11-20T12:26:36.813182,B019,71.5,3.37,34.3,False,6.8315,79.8645
2025-11-20T16:26:36.813182,B019,75.1,3.4,35.3,False,6.8315,79.8645
2025-11-20T20:26:36.813182,B019,10.4,3.38,31.5,True,6.8315,79.8645
2025-11-21T00:26:36.813182,B019,10.8,3.36,29.8,False,6.8315,79.8645
2025-11-21T04:26:36.813182,B019,15.8,3.41,31.0,False,6.8315,79.8645
2025-11-21T08:26:36.813182,B019,21.0,3.35,35.4,False,6.8315,79.8645
2025-11-21T12:26:36.813182,B019,33.0,3.45,30.8,False,6.8315,79.8645
2025-11-21T16:26:36.813182,B019,41.8,3.35,32.6,False,6.8315,79.8645
2025-11-21T20:26:36.813182,B019,50.9,3.43,32.2,False,6.8315,79.8645
2025-11-22T00:26:36.813182,B019,54.1,3.44,26.8,False,6.8315,79.8645
2025-11-22T04:26:36.813182,B019,55.0,3.37,31.7,False,6.8315,79.8645
2025-11-22T08:26:36.813182,B019,57.7,3.36,32.6,False,6.8315,79.8645
2025-11-22T12:26:36.813182,B019,66.5,3.39,33.8,False,6.8315,79.8645
2025-11-22T16:26:36.813182,B019,73.8,3.43,33.9,False,6.8315,79.8645
2025-11-22T20:26:36.813182,B019,80.7,3.38,31.5,False,6.8315,79.8645
2025-11-23T00:26:36.813182,B019,82.8,3.44,27.0,False,6.8315,79.8645
2025-11-23T04:26:36.813182,B019,86.6,3.38,29.3,False,6.8315,79.8645
2025-11-23T08:26:36.813182,B019,18.9,3.39,28.6,True,6.8315,79.8645
2025-11-23T12:26:36.813182,B019,26.3,3.37,34.5,False,6.8315,79.8645
2025-11-23T16:26:36.813182,B019,34.3,3.37,32.7,False,6.8315,79.8645
2025-11-23T20:26:36.813182,B019,38.0,3.4,31.0,False,6.8315,79.8645
2025-11-24T00:26:36.813182,B019,42.3,3.35,27.5,False,6.8315,79.8645
2025-11-24T04:26:36.813182,B019,41.8,3.41,31.2,False,6.8315,79.8645
2025-11-24T08:26:36.813182,B019,49.6,3.4,31.7,False,6.8315,79.8645
2025-11-24T12:26:36.813182,B019,58.5,3.45,32.7,False,6.8315,79.8645
2025-11-24T16:26:36.813182,B019,70.5,3.45,34.5,False,6.8315,79.8645
2025-11-24T20:26:36.813182,B019,82.5,3.42,33.8,False,6.8315,79.8645
2025-11-25T00:26:36.813182,B019,84.2,3.37,27.2,False,6.8315,79.8645
2025-11-25T04:26:36.813182,B019,86.8,3.38,31.4,False,6.8315,79.8645
2025-11-25T08:26:36.813182,B019,14.1,3.42,30.9,True,6.8315,79.8645
2025-11-25T12:26:36.813182,B019,27.8,3.39,33.9,False,6.8315,79.8645
2025-11-25T16:26:36.813182,B019,37.9,3.38,30.8,False,6.8315,79.8645
2025-11-25T20:26:36.813182,B019,44.9,3.36,32.8,False,6.8315,79.8645
2025-11-26T00:26:36.813182,B019,49.4,3.37,28.0,False,6.8315,79.8645
2025-11-26T04:26:36.813182,B019,50.5,3.39,30.8,False,6.8315,79.8645
2025-11-26T08:26:36.813182,B019,55.6,3.4,32.6,False,6.8315,79.8645
2025-11-26T12:26:36.813182,B019,68.9,3.39,34.0,False,6.8315,79.8645
2025-11-26T16:26:36.813182,B019,78.4,3.4,32.4,False,6.8315,79.8645
2025-11-26T20:26:36.813182,B019,90.1,3.45,32.2,False,6.8315,79.8645
2025-11-27T00:26:36.813182,B019,19.0,3.44,28.9,True,6.8315,79.8645
2025-11-27T04:26:36.813182,B019,20.7,3.38,28.5,False,6.8315,79.8645
2025-11-27T08:26:36.813182,B019,28.9,3.43,29.7,False,6.8315,79.8645
2025-11-27T12:26:36.813182,B019,40.2,3.36,32.6,False,6.8315,79.8645
2025-11-27T16:26:36.813182,B019,46.4,3.38,33.0,False,6.8315,79.8645
2025-11-27T20:26:36.813182,B019,52.9,3.35,33.5,False,6.8315,79.8645
2025-11-28T00:26:36.813182,B019,53.4,3.4,29.2,False,6.8315,79.8645
2025-11-28T04:26:36.813182,B019,56.1,3.37,28.1,False,6.8315,79.8645
2025-11-28T08:26:36.813182,B019,63.6,3.43,31.3,False,6.8315,79.8645
2025-11-28T12:26:36.813182,B019,75.6,3.38,32.5,False,6.8315,79.8645
2025-11-28T16:26:36.813182,B019,9.1,3.41,32.4,True,6.8315,79.8645
2025-11-28T20:26:36.813182,B019,17.2,3.39,31.1,False,6.8315,79.8645
2025-11-29T00:26:36.813182,B019,19.4,3.42,31.4,False,6.8315,79.8645
2025-11-29T04:26:36.813182,B019,20.3,3.37,31.5,False,6.8315,79.8645
2025-11-29T08:26:36.813182,B019,28.9,3.36,32.3,False,6.8315,79.8645
2025-11-29T12:26:36.813182,B019,33.5,3.39,33.5,False,6.8315,79.8645
2025-11-29T16:26:36.813182,B019,50.9,3.39,34.2,False,6.8315,79.8645
2025-11-29T20:26:36.813182,B019,58.2,3.4,31.3,False,6.8315,79.8645
2025-11-30T00:26:36.813182,B019,60.5,3.42,26.2,False,6.8315,79.8645
2025-11-30T04:26:36.813182,B019,61.1,3.4,31.5,False,6.8315,79.8645
2025-11-30T08:26:36.813182,B019,70.3,3.36,29.7,False,6.8315,79.8645
2025-11-30T12:26:36.813182,B019,73.5,3.37,31.0,False,6.8315,79.8645
2025-11-30T16:26:36.813182,B019,84.6,3.45,31.7,False,6.8315,79.8645
2025-11-30T20:26:36.813182,B019,89.6,3.4,31.7,False,6.8315,79.8645
2025-12-01T00:26:36.813182,B019,90.5,3.39,26.2,False,6.8315,79.8645
2025-12-01T04:26:36.813182,B019,18.1,3.43,32.1,True,6.8315,79.8645
2025-12-01T08:26:36.813182,B019,23.6,3.4,34.0,False,6.8315,79.8645
2025-12-01T12:26:36.813182,B019,38.0,3.41,34.1,False,6.8315,79.8645
2025-12-01T16:26:36.813182,B019,50.1,3.37,31.7,False,6.8315,79.8645
2025-12-01T20:26:36.813182,B019,53.7,3.37,30.8,False,6.8315,79.8645
2025-12-02T00:26:36.813182,B019,56.4,3.38,27.3,False,6.8315,79.8645
2025-12-02T04:26:36.813182,B019,58.2,3.37,33.5,False,6.8315,79.8645
2025-12-02T08:26:36.813182,B019,68.5,3.42,32.2,False,6.8315,79.8645
2025-12-02T12:26:36.813182,B019,74.2,3.37,33.4,False,6.8315,79.8645
2025-12-02T16:26:36.813182,B019,84.6,3.42,35.0,False,6.8315,79.8645
2025-12-02T20:26:36.813182,B019,16.9,3.4,33.3,True,6.8315,79.8645
2025-12-03T00:26:36.813182,B019,17.5,3.42,28.9,False,6.8315,79.8645
2025-12-03T04:26:36.813182,B019,18.4,3.36,31.4,False,6.8315,79.8645
2025-12-03T08:26:36.813182,B019,27.4,3.39,29.7,False,6.8315,79.8645
2025-12-03T12:26:36.813182,B019,36.3,3.43,35.9,False,6.8315,79.8645
2025-12-03T16:26:36.813182,B019,42.6,3.4,34.4,False,6.8315,79.8645
2025-12-03T20:26:36.813182,B019,53.6,3.38,29.1,False,6.8315,79.8645
2025-12-04T00:26:36.813182,B019,55.0,3.43,28.9,False,6.8315,79.8645
2025-12-04T04:26:36.813182,B019,56.7,3.43,32.1,False,6.8315,79.8645
2025-12-04T08:26:36.813182,B019,64.1,3.42,32.2,False,6.8315,79.8645
2025-12-04T12:26:36.813182,B019,75.0,3.45,34.0,False,6.8315,79.8645
2025-12-04T16:26:36.813182,B019,86.0,3.43,35.5,False,6.8315,79.8645
2025-12-04T20:26:36.813182,B019,8.0,3.43,28.7,True,6.8315,79.8645
2025-12-05T00:26:36.813182,B019,10.5,3.39,27.0,False,6.8315,79.8645
2025-12-05T04:26:36.813182,B019,12.9,3.36,31.6,False,6.8315,79.8645
2025-12-05T08:26:36.813182,B019,19.1,3.44,34.5,False,6.8315,79.8645
2025-12-05T12:26:36.813182,B019,27.7,3.4,31.9,False,6.8315,79.8645
2025-12-05T16:26:36.813182,B019,39.8,3.37,32.8,False,6.8315,79.8645
2025-12-05T20:26:36.813182,B019,45.5,3.36,31.9,False,6.8315,79.8645
2025-12-06T00:26:36.813182,B019,44.2,3.36,27.1,False,6.8315,79.8645
2025-12-06T04:26:36.813182,B019,47.4,3.37,31.6,False,6.8315,79.8645
2025-12-06T08:26:36.813182,B019,51.9,3.44,33.1,False,6.8315,79.8645
2025-12-06T12:26:36.813182,B019,59.7,3.37,35.2,False,6.8315,79.8645
2025-12-06T16:26:36.813182,B019,65.5,3.42,34.8,False,6.8315,79.8645
2025-12-06T20:26:36.813182,B019,74.7,3.41,31.3,False,6.8315,79.8645
2025-12-07T00:26:36.813182,B019,76.7,3.43,26.6,False,6.8315,79.8645
2025-12-07T04:26:36.813182,B019,79.3,3.42,29.2,False,6.8315,79.8645
2025-12-07T08:26:36.813182,B019,84.5,3.44,30.9,False,6.8315,79.8645
2025-12-07T12:26:36.813182,B019,14.2,3.43,30.8,True,6.8315,79.8645
2025-12-07T16:26:36.813182,B019,20.6,3.39,35.5,False,6.8315,79.8645
2025-12-07T20:26:36.813182,B019,24.6,3.44,32.8,False,6.8315,79.8645
2025-12-08T00:26:36.813182,B019,28.1,3.36,28.4,False,6.8315,79.8645
2025-12-08T04:26:36.813182,B019,30.6,3.42,29.6,False,6.8315,79.8645
2025-12-08T08:26:36.813182,B019,33.2,3.43,30.2,False,6.8315,79.8645
2025-12-08T12:26:36.813182,B019,44.4,3.38,36.4,False,6.8315,79.8645
2025-12-08T16:26:36.813182,B019,55.4,3.35,34.7,False,6.8315,79.8645
2025-12-08T20:26:36.813182,B019,69.1,3.43,30.7,False,6.8315,79.8645
2025-12-09T00:26:36.813182,B019,71.8,3.44,31.7,False,6.8315,79.8645
2025-12-09T04:26:36.813182,B019,73.5,3.37,31.7,False,6.8315,79.8645
2025-12-09T08:26:36.813182,B019,79.4,3.39,31.5,False,6.8315,79.8645
2025-12-09T12:26:36.813182,B019,93.3,3.44,33.0,False,6.8315,79.8645
2025-12-09T16:26:36.813182,B019,20.4,3.35,34.4,True,6.8315,79.8645
2025-12-09T20:26:36.813182,B019,31.9,3.42,31.1,False,6.8315,79.8645
2025-12-10T00:26:36.813182,B019,30.6,3.44,27.8,False,6.8315,79.8645
2025-12-10T04:26:36.813182,B019,36.6,3.39,32.6,False,6.8315,79.8645
2025-12-10T08:26:36.813182,B019,44.0,3.39,34.0,False,6.8315,79.8645
2025-12-10T12:26:36.813182,B019,54.2,3.4,35.6,False,6.8315,79.8645
2025-12-10T16:26:36.813182,B019,68.0,3.39,36.8,False,6.8315,79.8645
2025-12-10T20:26:36.813182,B019,74.4,3.42,30.2,False,6.8315,79.8645
2025-12-11T00:26:36.813182,B019,73.9,3.4,26.4,False,6.8315,79.8645
2025-12-11T04:26:36.813182,B019,77.0,3.42,28.8,False,6.8315,79.8645
2025-12-11T08:26:36.813182,B019,83.5,3.37,30.5,False,6.8315,79.8645
2025-12-11T12:26:36.813182,B019,15.7,3.38,30.9,True,6.8315,79.8645
2025-12-11T16:26:36.813182,B019,25.4,3.35,33.1,False,6.8315,79.8645
2025-12-11T20:26:36.813182,B019,33.3,3.43,30.3,False,6.8315,79.8645
2025-12-12T00:26:36.813182,B019,34.4,3.45,30.7,False,6.8315,79.8645
2025-12-12T04:26:36.813182,B019,36.8,3.41,31.2,False,6.8315,79.8645
2025-12-12T08:26:36.813182,B019,45.8,3.39,35.0,False,6.8315,79.8645
